sgd_id,systematic_name,id
S000002457,YDR050C,ID=cds943
S000001126,YHR084W,ID=cds2497
S000002458,YDR051C,ID=cds944
S000001127,YHR085W,ID=cds2498
S000003789,YJR028W,ID=cds3080
S000002459,YDR052C,ID=cds945
S000001128,YHR086W,ID=cds2499
S000003795,YJR034W,ID=cds3085
S000002463,YDR056C,ID=cds948
S000001132,YHR090C,ID=cds2504
S000003794,YJR033C,ID=cds3084
S000002464,YDR057W,ID=cds949
S000001133,YHR091C,ID=cds2505
S000003797,YJR036C,ID=cds3087
S000002465,YDR058C,ID=cds950
S000001134,YHR092C,ID=cds2506
S000003796,YJR035W,ID=cds3086
S000002466,YDR059C,ID=cds951
S000003791,YJR030C,ID=cds3081
S000003790,YJR029W,ID=cds3079
S000003793,YJR032W,ID=cds3083
S000002461,YDR054C,ID=cds946
S000001130,YHR088W,ID=cds2502
S000003792,YJR031C,ID=cds3082
S000002462,YDR055W,ID=cds947
S000001131,YHR089C,ID=cds2503
S000002449,YDR042C,ID=cds936
S000001118,YHR076W,ID=cds2488
S000001119,YHR077C,ID=cds2489
S000003777,YJR016C,ID=cds3070
S000002445,YDR038C,ID=cds932
S000001114,YHR072W,ID=cds2483
S000003776,YJR015W,ID=cds3069
S000002446,YDR039C,ID=cds933
S000001115,YHR073W,ID=cds2485
S000002447,YDR040C,ID=cds934
S000001116,YHR074W,ID=cds2486
S000003778,YJR017C,ID=cds3071
S000002448,YDR041W,ID=cds935
S000001117,YHR075C,ID=cds2487
S000002452,YDR045C,ID=cds939
S000001121,YHR079C,ID=cds2491
S000003783,YJR022W,ID=cds3074
S000002453,YDR046C,ID=cds940
S000001122,YHR080C,ID=cds2493
S000003786,YJR025C,ID=cds3076
S000002454,YDR047W,ID=cds941
S000001123,YHR081W,ID=cds2494
S000003785,YJR024C,ID=cds3075
S000001124,YHR082C,ID=cds2495
S000003780,YJR019C,ID=cds3072
S000003782,YJR021C,ID=cds3073
S000002450,YDR043C,ID=cds937
S000002451,YDR044W,ID=cds938
S000001120,YHR078W,ID=cds2490
S000005508,YOL148C,ID=cds4909
S000005507,YOL147C,ID=cds4910
S000005509,YOL149W,ID=cds4908
S000005504,YOL144W,ID=cds4913
S000002478,YDR071C,ID=cds963
S000001147,YHR105W,ID=cds2517
S000005503,YOL143C,ID=cds4914
S000002479,YDR072C,ID=cds964
S000001148,YHR106W,ID=cds2518
S000005506,YOL146W,ID=cds4911
S000001149,YHR107C,ID=cds2519
S000005505,YOL145C,ID=cds4912
S000005511,YOL151W,ID=cds4907
S000002485,YDR078C,ID=cds970
S000001154,YHR112C,ID=cds2524
S000002486,YDR079W,ID=cds971
S000001155,YHR113W,ID=cds2525
S000005513,YOL153C,ID=cds4905
S000002487,YDR080W,ID=cds973
S000001156,YHR114W,ID=cds2526
S000005512,YOL152W,ID=cds4906
S000002488,YDR081C,ID=cds974
S000001157,YHR115C,ID=cds2527
S000002481,YDR074W,ID=cds966
S000001150,YHR108W,ID=cds2520
S000002482,YDR075W,ID=cds967
S000001151,YHR109W,ID=cds2521
S000002483,YDR076W,ID=cds968
S000001152,YHR110W,ID=cds2522
S000002484,YDR077W,ID=cds969
S000001153,YHR111W,ID=cds2523
S000002480,YDR073W,ID=cds965
S000002467,YDR060W,ID=cds952
S000001136,YHR094C,ID=cds2507
S000002468,YDR061W,ID=cds953
S000002469,YDR062W,ID=cds954
S000001138,YHR096C,ID=cds2508
S000001139,YHR097C,ID=cds2509
S000005500,YOL140W,ID=cds4917
S000002474,YDR067C,ID=cds959
S000001143,YHR101C,ID=cds2513
S000002475,YDR068W,ID=cds960
S000001144,YHR102W,ID=cds2514
S000005502,YOL142W,ID=cds4915
S000002476,YDR069C,ID=cds961
S000001145,YHR103W,ID=cds2515
S000005501,YOL141W,ID=cds4916
S000002477,YDR070C,ID=cds962
S000001146,YHR104W,ID=cds2516
S000002470,YDR063W,ID=cds955
S000002471,YDR064W,ID=cds956
S000001140,YHR098C,ID=cds2510
S000002472,YDR065W,ID=cds957
S000001141,YHR099W,ID=cds2511
S000002473,YDR066C,ID=cds958
S000001142,YHR100C,ID=cds2512
S000003748,YJL212C,ID=cds2860
S000002416,YDR009W,ID=cds902
S000002418,YDR011W,ID=cds903
S000003749,YJL213W,ID=cds2859
S000002419,YDR012W,ID=cds904
S000003744,YJL208C,ID=cds2863
S000002412,YDR005C,ID=cds899
S000003743,YJL207C,ID=cds2864
S000002413,YDR006C,ID=cds900
S000003746,YJL210W,ID=cds2861
S000002414,YDR007W,ID=cds901
S000003745,YJL209W,ID=cds2862
S000003750,YJL214W,ID=cds2858
S000002420,YDR013W,ID=cds905
S000003753,YJL217W,ID=cds2856
S000002421,YDR014W,ID=cds906
S000003752,YJL216C,ID=cds2857
S000002409,YDR002W,ID=cds895
S000003737,YJL201W,ID=cds2869
S000002405,YDL246C,ID=cds666
S000003736,YJL200C,ID=cds2870
S000002406,YDL247W,ID=cds665
S000003739,YJL203W,ID=cds2868
S000002407,YDL248W,ID=cds664
S000002408,YDR001C,ID=cds894
S000003733,YJL197W,ID=cds2872
S000003732,YJL196C,ID=cds2873
S000002402,YDL243C,ID=cds669
S000002403,YDL244W,ID=cds668
S000003734,YJL198W,ID=cds2871
S000002404,YDL245C,ID=cds667
S000003740,YJL204C,ID=cds2867
S000003742,YJL205C,ID=cds2866
S000002410,YDR003W,ID=cds896
S000003741,YJL206C,ID=cds2865
S000002411,YDR004W,ID=cds898
S000002438,YDR031W,ID=cds921
S000001107,YHR065C,ID=cds2476
S000003769,YJR009C,ID=cds3062
S000002439,YDR032C,ID=cds922
S000001108,YHR066W,ID=cds2477
S000001109,YHR067W,ID=cds2478
S000003766,YJR006W,ID=cds3059
S000002434,YDR027C,ID=cds918
S000001103,YHR061C,ID=cds2472
S000003765,YJR005W,ID=cds3057
S000002435,YDR028C,ID=cds919
S000001104,YHR062C,ID=cds2473
S000003768,YJR008W,ID=cds3061
S000001105,YHR063C,ID=cds2474
S000003767,YJR007W,ID=cds3060
S000002437,YDR030C,ID=cds920
S000001106,YHR064C,ID=cds2475
S000003773,YJR012C,ID=cds3066
S000002441,YDR034C,ID=cds924
S000001110,YHR068W,ID=cds2479
S000003772,YJR011C,ID=cds3065
S000002442,YDR035W,ID=cds929
S000001111,YHR069C,ID=cds2480
S000003775,YJR014W,ID=cds3068
S000002443,YDR036C,ID=cds930
S000001112,YHR070W,ID=cds2481
S000003774,YJR013W,ID=cds3067
S000002444,YDR037W,ID=cds931
S000001113,YHR071W,ID=cds2482
S000003771,YJR010W,ID=cds3063
S000003770,YJR010C-A,ID=cds3064
S000002440,YDR033W,ID=cds923
S000003759,YJL223C,ID=cds2851
S000002427,YDR020C,ID=cds912
S000003758,YJL222W,ID=cds2852
S000002428,YDR021W,ID=cds913
S000002429,YDR022C,ID=cds914
S000003755,YJL219W,ID=cds2854
S000002423,YDR016C,ID=cds908
S000003754,YJL218W,ID=cds2855
S000002424,YDR017C,ID=cds909
S000003757,YJL221C,ID=cds2853
S000002425,YDR018C,ID=cds910
S000002426,YDR019C,ID=cds911
S000003762,YJR002W,ID=cds3054
S000002430,YDR023W,ID=cds915
S000003761,YJR001W,ID=cds3053
S000001100,YHR058C,ID=cds2469
S000003764,YJR004C,ID=cds3056
S000002432,YDR025W,ID=cds916
S000001101,YHR059W,ID=cds2470
S000003763,YJR003C,ID=cds3055
S000002433,YDR026C,ID=cds917
S000001102,YHR060W,ID=cds2471
S000003760,YJL225C,ID=cds2850
S000005207,YNL263C,ID=cds4562
S000005206,YNL262W,ID=cds4563
S000005209,YNL265C,ID=cds4560
S000005208,YNL264C,ID=cds4561
S000005214,YNL270C,ID=cds4556
S000002188,YDL030W,ID=cds866
S000005213,YNL269W,ID=cds4557
S000002189,YDL031W,ID=cds865
S000005216,YNL272C,ID=cds4554
S000005215,YNL271C,ID=cds4555
S000002185,YDL027C,ID=cds869
S000005212,YNL268W,ID=cds4558
S000002186,YDL028C,ID=cds868
S000005211,YNL267W,ID=cds4559
S000002187,YDL029W,ID=cds867
S000002180,YDL022W,ID=cds873
S000002182,YDL024C,ID=cds871
S000002183,YDL025C,ID=cds870
S000005203,YNL259C,ID=cds4566
S000002177,YDL019C,ID=cds876
S000005202,YNL258C,ID=cds4567
S000002178,YDL020C,ID=cds875
S000005205,YNL261W,ID=cds4564
S000002179,YDL021W,ID=cds874
S000005204,YNL260C,ID=cds4565
S000002173,YDL015C,ID=cds879
S000005201,YNL257C,ID=cds4568
S000002175,YDL017W,ID=cds878
S000005200,YNL256W,ID=cds4569
S000002176,YDL018C,ID=cds877
S000002170,YDL012C,ID=cds882
S000002171,YDL013W,ID=cds881
S000002172,YDL014W,ID=cds880
S000005228,YNL284C,ID=cds4542
S000005236,YNL292W,ID=cds4533
S000005235,YNL291C,ID=cds4534
S000005238,YNL294C,ID=cds4531
S000005237,YNL293W,ID=cds4532
S000005232,YNL288W,ID=cds4537
S000005231,YNL287W,ID=cds4538
S000005234,YNL290W,ID=cds4535
S000005233,YNL289W,ID=cds4536
S000005230,YNL286W,ID=cds4539
S000005218,YNL274C,ID=cds4552
S000005217,YNL273W,ID=cds4553
S000005219,YNL275W,ID=cds4551
S000005225,YNL281W,ID=cds4545
S000005224,YNL280C,ID=cds4546
S000005227,YNL283C,ID=cds4543
S000005226,YNL282W,ID=cds4544
S000005221,YNL277W,ID=cds4550
S000002195,YDL037C,ID=cds861
S000005223,YNL279W,ID=cds4547
S000002197,YDL039C,ID=cds860
S000005222,YNL278W,ID=cds4548
S000002198,YDL040C,ID=cds859
S000002191,YDL033C,ID=cds864
S000002193,YDL035C,ID=cds863
S000002194,YDL036C,ID=cds862
S000028769,YGL006W-A,ID=cds2063
S000003469,YGR237C,ID=cds2301
S000004799,YMR187C,ID=cds4350
S000003468,YGR236C,ID=cds2300
S000002144,YAR066W,ID=cds91
S000003476,YGR244C,ID=cds2308
S000003475,YGR243W,ID=cds2307
S000002146,YBL005W-A,ID=cds199
S000003478,YGR246C,ID=cds2310
S000002147,YBL005W-B,ID=cds198
S000003477,YGR245C,ID=cds2309
S000002140,YAL064C-A,ID=cds5
S000003472,YGR240C,ID=cds2304
S000002141,YAL064W-B,ID=cds4
S000003471,YGR239C,ID=cds2303
S000002142,YAL068C,ID=cds0
S000003473,YGR241C,ID=cds2306
S000003470,YGR238C,ID=cds2302
S000004789,YMR177W,ID=cds4339
S000004788,YMR176W,ID=cds4338
S000002127,YER019C-A,ID=cds1515
S000003457,YGR225W,ID=cds2291
S000002128,YER087C-B,ID=cds1593
S000002129,YAR002C-A,ID=cds69
S000003459,YGR227W,ID=cds2292
S000004796,YMR184W,ID=cds4347
S000002133,YCR079W,ID=cds636
S000003465,YGR233C,ID=cds2297
S000004795,YMR183C,ID=cds4346
S000002134,YAL034C,ID=cds36
S000003464,YGR232W,ID=cds2296
S000004798,YMR186W,ID=cds4349
S000002135,YER056C-A,ID=cds1558
S000003467,YGR235C,ID=cds2299
S000004797,YMR185W,ID=cds4348
S000003466,YGR234W,ID=cds2298
S000004792,YMR180C,ID=cds4342
S000003461,YGR229C,ID=cds2293
S000004791,YMR179W,ID=cds4341
S000004794,YMR182C,ID=cds4344
S000003463,YGR231C,ID=cds2295
S000004793,YMR181C,ID=cds4343
S000003462,YGR230W,ID=cds2294
S000004790,YMR178W,ID=cds4340
S000028746,YER038W-A,ID=cds1535
S000002159,YDL001W,ID=cds893
S000002166,YDL008W,ID=cds885
S000003498,YGR266W,ID=cds2328
S000002167,YDL009C,ID=cds884
S000002168,YDL010W,ID=cds883
S000003499,YGR267C,ID=cds2329
S000002162,YDL004W,ID=cds890
S000003494,YGR262C,ID=cds2325
S000002163,YDL005C,ID=cds889
S000003493,YGR261C,ID=cds2324
S000002164,YDL006W,ID=cds888
S000003496,YGR264C,ID=cds2327
S000002165,YDL007W,ID=cds887
S000003495,YGR263C,ID=cds2326
S000003490,YGR258C,ID=cds2322
S000002160,YDL002C,ID=cds892
S000003492,YGR260W,ID=cds2323
S000002161,YDL003W,ID=cds891
S000002148,YBL100W-A,ID=cds107
S000002149,YBL100W-B,ID=cds106
S000003479,YGR247W,ID=cds2311
S000002155,YBR012W-B,ID=cds215
S000003487,YGR255C,ID=cds2319
S000002156,YBR084C-A,ID=cds287
S000003486,YGR254W,ID=cds2318
S000002157,YBR089C-A,ID=cds293
S000003489,YGR257C,ID=cds2321
S000002158,YBR162W-A,ID=cds362
S000003488,YGR256W,ID=cds2320
S000002151,YBL111C,ID=cds96
S000003483,YGR251W,ID=cds2315
S000002152,YBL112C,ID=cds95
S000003482,YGR250C,ID=cds2314
S000002153,YBL113C,ID=cds94
S000003485,YGR253C,ID=cds2317
S000002154,YBR012W-A,ID=cds216
S000028764,YER188C-A,ID=cds1696
S000003484,YGR252W,ID=cds2316
S000003481,YGR249W,ID=cds2313
S000003480,YGR248W,ID=cds2312
S000005298,YNR015W,ID=cds4826
S000005297,YNR014W,ID=cds4825
S000005299,YNR016C,ID=cds4827
S000005294,YNR011C,ID=cds4822
S000005293,YNR010W,ID=cds4821
S000005296,YNR013C,ID=cds4824
S000005295,YNR012W,ID=cds4823
S000005290,YNR007C,ID=cds4818
S000005292,YNR009W,ID=cds4820
S000005291,YNR008W,ID=cds4819
S000005287,YNR004W,ID=cds4816
S000005286,YNR003C,ID=cds4815
S000005289,YNR006W,ID=cds4817
S000005283,YNL339C,ID=cds4492
S000005285,YNR002C,ID=cds4814
S000005284,YNR001C,ID=cds4813
S000005280,YNL336W,ID=cds4493
S000001709,YKR001C,ID=cds3421
S000001705,YKL222C,ID=cds3210
S000001707,YKL224C,ID=cds3209
S000001701,YKL218C,ID=cds3214
S000001702,YKL219W,ID=cds3213
S000001703,YKL220C,ID=cds3212
S000001704,YKL221W,ID=cds3211
S000001700,YKL217W,ID=cds3215
S000005258,YNL314W,ID=cds4513
S000005257,YNL313C,ID=cds4514
S000005259,YNL315C,ID=cds4512
S000005254,YNL310C,ID=cds4517
S000005253,YNL309W,ID=cds4518
S000005256,YNL312W,ID=cds4515
S000005255,YNL311C,ID=cds4516
S000005250,YNL306W,ID=cds4521
S000005252,YNL308C,ID=cds4519
S000005251,YNL307C,ID=cds4520
S000005239,YNL295W,ID=cds4530
S000005246,YNL302C,ID=cds4524
S000005249,YNL305C,ID=cds4522
S000005248,YNL304W,ID=cds4523
S000005243,YNL299W,ID=cds4527
S000005242,YNL298W,ID=cds4528
S000005245,YNL301C,ID=cds4525
S000005244,YNL300W,ID=cds4526
S000005241,YNL297C,ID=cds4529
S000005279,YNL335W,ID=cds4494
S000005276,YNL332W,ID=cds4497
S000005275,YNL331C,ID=cds4498
S000005278,YNL334C,ID=cds4495
S000005277,YNL333W,ID=cds4496
S000005272,YNL328C,ID=cds4501
S000005271,YNL327W,ID=cds4502
S000005274,YNL330C,ID=cds4499
S000005273,YNL329C,ID=cds4500
S000005270,YNL326C,ID=cds4503
S000005269,YNL325C,ID=cds4504
S000005265,YNL321W,ID=cds4507
S000005264,YNL320W,ID=cds4508
S000005267,YNL323W,ID=cds4505
S000005266,YNL322C,ID=cds4506
S000005261,YNL317W,ID=cds4510
S000005260,YNL316C,ID=cds4511
S000005262,YNL318C,ID=cds4509
S000000319,YBR115C,ID=cds317
S000001646,YKL163W,ID=cds3265
S000000314,YBR110W,ID=cds312
S000002977,YGL009C,ID=cds2060
S000001647,YKL164C,ID=cds3264
S000000313,YBR109C,ID=cds311
S000002978,YGL010W,ID=cds2059
S000001648,YKL165C,ID=cds3263
S000000312,YBR108W,ID=cds310
S000002979,YGL011C,ID=cds2058
S000001649,YKL166C,ID=cds3262
S000000311,YBR107C,ID=cds309
S000001642,YKL159C,ID=cds3269
S000000318,YBR114W,ID=cds316
S000002973,YGL005C,ID=cds2065
S000001643,YKL160W,ID=cds3268
S000002974,YGL006W,ID=cds2064
S000001644,YKL161C,ID=cds3267
S000000316,YBR112C,ID=cds315
S000001645,YKL162C,ID=cds3266
S000000315,YBR111C,ID=cds313
S000002976,YGL008C,ID=cds2061
S000002980,YGL012W,ID=cds2057
S000001650,YKL167C,ID=cds3261
S000002981,YGL013C,ID=cds2056
S000001651,YKL168C,ID=cds3260
S000002982,YGL014W,ID=cds2055
S000002983,YGL015C,ID=cds2054
S000000321,YBR117C,ID=cds318
S000000309,YBR105C,ID=cds307
S000000308,YBR104W,ID=cds306
S000001639,YKL156W,ID=cds3271
S000001635,YKL152C,ID=cds3274
S000000302,YBR098W,ID=cds302
S000001637,YKL154W,ID=cds3273
S000000301,YBR097W,ID=cds301
S000002968,YFR024C-A,ID=cds1790
S000001638,YKL155C,ID=cds3272
S000000300,YBR096W,ID=cds300
S000002969,YGL001C,ID=cds2069
S000001631,YKL148C,ID=cds3278
S000000307,YBR103W,ID=cds305
S000002962,YFL002W-A,ID=cds1762
S000001632,YKL149C,ID=cds3277
S000000306,YBR102C,ID=cds304
S000001633,YKL150W,ID=cds3276
S000000305,YBR101C,ID=cds303
S000001634,YKL151C,ID=cds3275
S000002965,YFL017W-A,ID=cds1747
S000002970,YGL002W,ID=cds2068
S000001640,YKL157W,ID=cds3270
S000002971,YGL003C,ID=cds2067
S000002972,YGL004C,ID=cds2066
S000000310,YBR106W,ID=cds308
S000001668,YKL185W,ID=cds3244
S000000336,YBR132C,ID=cds333
S000002999,YGL031C,ID=cds2039
S000001669,YKL186C,ID=cds3243
S000000335,YBR131W,ID=cds332
S000000334,YBR130C,ID=cds331
S000000333,YBR129C,ID=cds330
S000001664,YKL181W,ID=cds3249
S000002995,YGL027C,ID=cds2043
S000001665,YKL182W,ID=cds3248
S000000339,YBR135W,ID=cds335
S000002996,YGL028C,ID=cds2042
S000001666,YKL183W,ID=cds3247
S000002997,YGL029W,ID=cds2041
S000001667,YKL184W,ID=cds3245
S000000337,YBR133C,ID=cds334
S000002998,YGL030W,ID=cds2040
S000001671,YKL188C,ID=cds3241
S000001672,YKL189W,ID=cds3240
S000001673,YKL190W,ID=cds3239
S000001674,YKL191W,ID=cds3238
S000000343,YBR139W,ID=cds339
S000000342,YBR138C,ID=cds338
S000000341,YBR137W,ID=cds337
S000001670,YKL187C,ID=cds3242
S000000340,YBR136W,ID=cds336
S000001657,YKL174C,ID=cds3255
S000000325,YBR121C,ID=cds322
S000002988,YGL020C,ID=cds2049
S000001658,YKL175W,ID=cds3254
S000000324,YBR120C,ID=cds321
S000002989,YGL021W,ID=cds2048
S000001659,YKL176C,ID=cds3253
S000000323,YBR119W,ID=cds320
S000000322,YBR118W,ID=cds319
S000001653,YKL170W,ID=cds3259
S000000329,YBR125C,ID=cds325
S000002984,YGL016W,ID=cds2053
S000001654,YKL171W,ID=cds3258
S000002985,YGL017W,ID=cds2052
S000001655,YKL172W,ID=cds3257
S000000327,YBR123C,ID=cds324
S000002986,YGL018C,ID=cds2051
S000001656,YKL173W,ID=cds3256
S000000326,YBR122C,ID=cds323
S000002987,YGL019W,ID=cds2050
S000002991,YGL023C,ID=cds2046
S000001661,YKL178C,ID=cds3252
S000001662,YKL179C,ID=cds3251
S000002993,YGL025C,ID=cds2045
S000001663,YKL180W,ID=cds3250
S000002994,YGL026C,ID=cds2044
S000000332,YBR128C,ID=cds329
S000000331,YBR127C,ID=cds328
S000000330,YBR126C,ID=cds326
S000002990,YGL022W,ID=cds2047
S000002937,YDR529C,ID=cds1407
S000001607,YKL124W,ID=cds3300
S000002938,YDR530C,ID=cds1408
S000001608,YKL125W,ID=cds3299
S000002939,YDR531W,ID=cds1409
S000001609,YKL126W,ID=cds3298
S000001602,YKL119C,ID=cds3304
S000001603,YKL120W,ID=cds3303
S000001604,YKL121W,ID=cds3302
S000002935,YDR527W,ID=cds1405
S000001605,YKL122C,ID=cds3301
S000002936,YDR528W,ID=cds1406
S000002930,YDR522C,ID=cds1399
S000001600,YKL117W,ID=cds3305
S000002931,YDR523C,ID=cds1400
S000002932,YDR524C,ID=cds1401
S000002926,YDR518W,ID=cds1396
S000002927,YDR519W,ID=cds1397
S000002928,YDR520C,ID=cds1398
S000002922,YDR514C,ID=cds1392
S000002923,YDR515W,ID=cds1393
S000002924,YDR516C,ID=cds1394
S000002925,YDR517W,ID=cds1395
S000002920,YDR512C,ID=cds1390
S000002921,YDR513W,ID=cds1391
S000001628,YKL145W,ID=cds3280
S000001629,YKL146W,ID=cds3279
S000001624,YKL141W,ID=cds3284
S000002955,YEL076C-A,ID=cds1421
S000001625,YKL142W,ID=cds3283
S000001626,YKL143W,ID=cds3282
S000002957,YER007C-A,ID=cds1501
S000001627,YKL144C,ID=cds3281
S000002958,YER060W-A,ID=cds1563
S000001620,YKL137W,ID=cds3289
S000001621,YKL138C,ID=cds3288
S000001622,YKL139W,ID=cds3286
S000002953,YDR545W,ID=cds1419
S000001623,YKL140W,ID=cds3285
S000002954,YEL059C-A,ID=cds1438
S000002960,YER093C-A,ID=cds1600
S000001617,YKL134C,ID=cds3291
S000002948,YDR540C,ID=cds1416
S000001618,YKL135C,ID=cds3290
S000002949,YDR541C,ID=cds1417
S000001613,YKL130C,ID=cds3294
S000002944,YDR536W,ID=cds1413
S000001615,YKL132C,ID=cds3293
S000002946,YDR538W,ID=cds1414
S000001616,YKL133C,ID=cds3292
S000002947,YDR539W,ID=cds1415
S000002940,YDR532C,ID=cds1410
S000001610,YKL127W,ID=cds3297
S000002941,YDR533C,ID=cds1411
S000001611,YKL128C,ID=cds3296
S000002942,YDR534C,ID=cds1412
S000001612,YKL129C,ID=cds3295
S000002950,YDR542W,ID=cds1418
S000003429,YGR197C,ID=cds2263
S000003428,YGR196C,ID=cds2262
S000028725,YPR159C-A,ID=cds5850
S000000399,YBR195C,ID=cds393
S000004756,YMR148W,ID=cds4309
S000003425,YGR193C,ID=cds2259
S000004755,YMR147W,ID=cds4308
S000003424,YGR192C,ID=cds2258
S000004758,YMR150C,ID=cds4311
S000003427,YGR195W,ID=cds2261
S000004757,YMR149W,ID=cds4310
S000003426,YGR194C,ID=cds2260
S000004763,YMR154C,ID=cds4314
S000003432,YGR200C,ID=cds2266
S000002100,YHR039C-A,ID=cds2449
S000002101,YKL006C-A,ID=cds3414
S000004762,YMR153W,ID=cds4313
S000003431,YGR199W,ID=cds2265
S000004765,YMR156C,ID=cds4316
S000003434,YGR202C,ID=cds2268
S000004764,YMR155W,ID=cds4315
S000002103,YEL017C-A,ID=cds1479
S000003433,YGR201C,ID=cds2267
S000028732,YAL037C-A,ID=cds31
S000003430,YGR198W,ID=cds2264
S000004760,YMR152W,ID=cds4312
S000003418,YGR186W,ID=cds2253
S000004748,YMR140W,ID=cds4302
S000003417,YGR185C,ID=cds2252
S000000389,YBR185C,ID=cds384
S000028736,YBR056W-A,ID=cds258
S000000388,YBR184W,ID=cds383
S000003419,YGR187C,ID=cds2254
S000004745,YMR137C,ID=cds4299
S000004744,YMR136W,ID=cds4298
S000003413,YGR181W,ID=cds2249
S000004747,YMR139W,ID=cds4301
S000003416,YGR184C,ID=cds2251
S000004746,YMR138W,ID=cds4300
S000028739,YDR524C-B,ID=cds1403
S000003415,YGR183C,ID=cds2250
S000004752,YMR144W,ID=cds4305
S000003421,YGR189C,ID=cds2256
S000004751,YMR143W,ID=cds4304
S000000393,YBR189W,ID=cds388
S000028740,YDR524W-C,ID=cds1402
S000003420,YGR188C,ID=cds2255
S000004754,YMR146C,ID=cds4307
S000000392,YBR188C,ID=cds387
S000003423,YGR191W,ID=cds2257
S000004753,YMR145C,ID=cds4306
S000000391,YBR187W,ID=cds386
S000000398,YBR194W,ID=cds392
S000000397,YBR193C,ID=cds391
S000004750,YMR142C,ID=cds4303
S000000396,YBR192W,ID=cds390
S000000395,YBR191W,ID=cds389
S000000390,YBR186W,ID=cds385
S000004778,YMR168C,ID=cds4329
S000028709,YOL166W-A,ID=cds4890
S000003447,YGR215W,ID=cds2282
S000004777,YMR167W,ID=cds4328
S000003446,YGR214W,ID=cds2281
S000028707,YOL019W-A,ID=cds5034
S000003449,YGR217W,ID=cds2284
S000004779,YMR169C,ID=cds4330
S000028706,YNR075C-A,ID=cds4887
S000003448,YGR216C,ID=cds2283
S000003454,YGR222W,ID=cds2288
S000004784,YMR173W,ID=cds4334
S000003453,YGR221C,ID=cds2287
S000004787,YMR175W,ID=cds4336
S000003456,YGR224W,ID=cds2290
S000004786,YMR174C,ID=cds4335
S000003455,YGR223C,ID=cds2289
S000004781,YMR171C,ID=cds4332
S000028712,YOR161C-C,ID=cds5208
S000003450,YGR218W,ID=cds2285
S000004780,YMR170C,ID=cds4331
S000004783,YMR172W,ID=cds4333
S000028710,YOR032W-A,ID=cds5086
S000003452,YGR220C,ID=cds2286
S000003439,YGR207C,ID=cds2274
S000004767,YMR158W,ID=cds4318
S000002104,YFR031C-A,ID=cds1798
S000003436,YGR204W,ID=cds2270
S000004766,YMR157C,ID=cds4317
S000003435,YGR203W,ID=cds2269
S000004769,YMR159C,ID=cds4320
S000028718,YOR394C-A,ID=cds5426
S000003438,YGR206W,ID=cds2273
S000003437,YGR205W,ID=cds2272
S000004774,YMR164C,ID=cds4325
S000003443,YGR211W,ID=cds2278
S000004773,YMR163C,ID=cds4324
S000003442,YGR210C,ID=cds2277
S000004776,YMR166C,ID=cds4327
S000003445,YGR213C,ID=cds2280
S000004775,YMR165C,ID=cds4326
S000003444,YGR212W,ID=cds2279
S000004770,YMR160W,ID=cds4321
S000004772,YMR162C,ID=cds4323
S000028721,YPL152W-A,ID=cds5555
S000003441,YGR209C,ID=cds2276
S000004771,YMR161W,ID=cds4322
S000003440,YGR208W,ID=cds2275
S000004719,YMR113W,ID=cds4275
S000004716,YMR110C,ID=cds4272
S000000358,YBR154C,ID=cds353
S000004715,YMR109W,ID=cds4271
S000000357,YBR153W,ID=cds352
S000004718,YMR112C,ID=cds4274
S000000356,YBR152W,ID=cds351
S000004717,YMR111C,ID=cds4273
S000000355,YBR151W,ID=cds350
S000001686,YKL203C,ID=cds3229
S000004712,YMR106C,ID=cds4268
S000001687,YKL204W,ID=cds3228
S000004711,YMR105C,ID=cds4266
S000001688,YKL205W,ID=cds3227
S000004714,YMR108W,ID=cds4270
S000001689,YKL206C,ID=cds3226
S000004713,YMR107W,ID=cds4269
S000000359,YBR155W,ID=cds354
S000001693,YKL210W,ID=cds3222
S000000361,YBR157C,ID=cds356
S000001694,YKL211C,ID=cds3221
S000000360,YBR156C,ID=cds355
S000001695,YKL212W,ID=cds3220
S000004721,YMR115W,ID=cds4277
S000001696,YKL213C,ID=cds3219
S000004720,YMR114C,ID=cds4276
S000000365,YBR161W,ID=cds360
S000001690,YKL207W,ID=cds3225
S000000364,YBR160W,ID=cds359
S000001691,YKL208W,ID=cds3224
S000000363,YBR159W,ID=cds358
S000001692,YKL209C,ID=cds3223
S000000362,YBR158W,ID=cds357
S000004708,YMR102C,ID=cds4264
S000001679,YKL196C,ID=cds3233
S000004705,YMR099C,ID=cds4261
S000000347,YBR143C,ID=cds343
S000004704,YMR098C,ID=cds4260
S000000346,YBR142W,ID=cds342
S000004707,YMR101C,ID=cds4263
S000000345,YBR141C,ID=cds341
S000004706,YMR100W,ID=cds4262
S000000344,YBR140C,ID=cds340
S000001675,YKL192C,ID=cds3237
S000004701,YMR095C,ID=cds4257
S000001676,YKL193C,ID=cds3236
S000004700,YMR094W,ID=cds4256
S000001677,YKL194C,ID=cds3235
S000004703,YMR097C,ID=cds4259
S000000349,YBR145W,ID=cds344
S000001678,YKL195W,ID=cds3234
S000004702,YMR096W,ID=cds4258
S000000350,YBR146W,ID=cds345
S000001684,YKL201C,ID=cds3230
S000004710,YMR104C,ID=cds4265
S000000354,YBR150C,ID=cds349
S000000353,YBR149W,ID=cds348
S000001680,YKL197C,ID=cds3232
S000000352,YBR148W,ID=cds347
S000001681,YKL198C,ID=cds3231
